Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Dortmund Square,2020,August,32,Tuesday,04-Aug-20,22:00,37,0,37,37,0,37,No Group
Leeds Originals,Dortmund Square,2020,August,32,Tuesday,04-Aug-20,23:00,7,0,7,7,0,7,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,00:00,6,0,6,6,0,6,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,01:00,2,0,2,2,0,2,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,02:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,03:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,04:00,2,0,2,2,0,2,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,05:00,14,0,14,14,0,14,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,06:00,22,0,22,22,0,22,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,07:00,38,0,38,38,0,38,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,08:00,98,0,98,98,0,98,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,09:00,126,0,126,126,0,126,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,10:00,274,0,274,274,0,274,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,11:00,508,0,508,508,0,508,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,12:00,326,0,326,326,0,326,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,13:00,826,0,826,826,0,826,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,14:00,764,0,764,764,0,764,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,15:00,887,0,887,887,0,887,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,16:00,759,0,759,759,0,759,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,17:00,156,0,156,156,0,156,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,18:00,21,0,21,21,0,21,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,19:00,5,0,5,5,0,5,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,20:00,19,0,19,19,0,19,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,21:00,77,0,77,77,0,77,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,22:00,2,0,2,2,0,2,No Group
Leeds Originals,Dortmund Square,2020,August,32,Wednesday,05-Aug-20,23:00,11,0,11,11,0,11,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,00:00,9,0,9,9,0,9,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,01:00,1,0,1,1,0,1,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,02:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,03:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,04:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,05:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,06:00,3,0,3,3,0,3,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,07:00,56,0,56,56,0,56,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,08:00,4,0,4,4,0,4,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,09:00,54,0,54,54,0,54,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,10:00,188,0,188,188,0,188,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,11:00,351,0,351,351,0,351,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,12:00,434,0,434,434,0,434,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,13:00,531,0,531,531,0,531,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,14:00,549,0,549,549,0,549,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,15:00,583,0,583,583,0,583,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,16:00,520,0,520,520,0,520,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,17:00,349,0,349,349,0,349,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,18:00,181,0,181,181,0,181,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,19:00,91,0,91,91,0,91,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,20:00,56,0,56,56,0,56,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,21:00,29,0,29,29,0,29,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,22:00,11,0,11,11,0,11,No Group
Leeds Originals,Dortmund Square,2020,August,32,Thursday,06-Aug-20,23:00,1,0,1,1,0,1,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,00:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,01:00,1,0,1,1,0,1,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,02:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,03:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,04:00,0,0,0,0,0,0,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,05:00,3,0,3,3,0,3,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,06:00,1,0,1,1,0,1,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,07:00,59,0,59,59,0,59,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,08:00,25,0,25,25,0,25,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,09:00,159,0,159,159,0,159,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,10:00,319,0,319,319,0,319,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,11:00,483,0,483,483,0,483,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,12:00,595,0,595,595,0,595,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,13:00,707,0,707,707,0,707,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,14:00,664,0,664,664,0,664,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,15:00,595,0,595,595,0,595,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,16:00,592,0,592,592,0,592,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,17:00,411,0,411,411,0,411,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,18:00,228,0,228,228,0,228,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,19:00,127,0,127,127,0,127,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,20:00,72,0,72,72,0,72,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,21:00,33,0,33,33,0,33,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,22:00,11,0,11,11,0,11,No Group
Leeds Originals,Dortmund Square,2020,August,32,Friday,07-Aug-20,23:00,10,0,10,10,0,10,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,00:00,10,0,10,10,0,10,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,01:00,4,0,4,4,0,4,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,02:00,2,0,2,2,0,2,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,03:00,2,0,2,2,0,2,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,04:00,4,0,4,4,0,4,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,05:00,4,0,4,4,0,4,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,06:00,7,0,7,7,0,7,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,07:00,13,0,13,13,0,13,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,08:00,20,0,20,20,0,20,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,09:00,106,0,106,106,0,106,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,10:00,209,0,209,209,0,209,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,11:00,341,0,341,341,0,341,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,12:00,403,0,403,403,0,403,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,13:00,509,0,509,509,0,509,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,14:00,534,0,534,534,0,534,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,15:00,488,0,488,488,0,488,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,16:00,456,0,456,456,0,456,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,17:00,371,0,371,371,0,371,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,18:00,249,0,249,249,0,249,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,19:00,144,0,144,144,0,144,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,20:00,99,0,99,99,0,99,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,21:00,82,0,82,82,0,82,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,22:00,33,0,33,33,0,33,No Group
Leeds Originals,Dortmund Square,2020,August,32,Saturday,08-Aug-20,23:00,23,0,23,23,0,23,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,00:00,12,0,12,12,0,12,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,01:00,6,0,6,6,0,6,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,02:00,3,0,3,3,0,3,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,03:00,1,0,1,1,0,1,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,04:00,3,0,3,3,0,3,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,05:00,4,0,4,4,0,4,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,06:00,14,0,14,14,0,14,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,07:00,11,0,11,11,0,11,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,08:00,17,0,17,17,0,17,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,09:00,42,0,42,42,0,42,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,10:00,83,0,83,83,0,83,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,11:00,305,0,305,305,0,305,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,12:00,317,0,317,317,0,317,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,13:00,399,0,399,399,0,399,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,14:00,448,0,448,448,0,448,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,15:00,445,0,445,445,0,445,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,16:00,364,0,364,364,0,364,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,17:00,206,0,206,206,0,206,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,18:00,105,0,105,105,0,105,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,19:00,29,0,29,29,0,29,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,20:00,40,0,40,40,0,40,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,21:00,21,0,21,21,0,21,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,22:00,18,0,18,18,0,18,No Group
Leeds Originals,Dortmund Square,2020,August,32,Sunday,09-Aug-20,23:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,00:00,27,0,27,27,0,27,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,01:00,9,0,9,9,0,9,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,02:00,0,0,0,0,0,0,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,03:00,0,0,0,0,0,0,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,04:00,0,0,0,0,0,0,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,05:00,4,0,4,4,0,4,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,06:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,07:00,167,0,167,167,0,167,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,08:00,350,0,350,350,0,350,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,09:00,394,0,394,394,0,394,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,10:00,739,0,739,739,0,739,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,11:00,954,0,954,954,0,954,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,12:00,1767,0,1767,1767,0,1767,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,13:00,1513,0,1513,1513,0,1513,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,14:00,1209,0,1209,1209,0,1209,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,15:00,1069,0,1069,1069,0,1069,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,16:00,1096,0,1096,1096,0,1096,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,17:00,1031,0,1031,1031,0,1031,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,18:00,596,0,596,596,0,596,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,19:00,350,0,350,350,0,350,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,20:00,258,0,258,258,0,258,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,21:00,167,0,167,167,0,167,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,22:00,115,0,115,115,0,115,No Group
Leeds Originals,Headrow,2020,August,32,Monday,03-Aug-20,23:00,45,0,45,45,0,45,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,00:00,14,0,14,14,0,14,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,01:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,02:00,20,0,20,20,0,20,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,03:00,20,0,20,20,0,20,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,04:00,56,0,56,56,0,56,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,05:00,12,0,12,12,0,12,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,06:00,46,0,46,46,0,46,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,07:00,145,0,145,145,0,145,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,08:00,283,0,283,283,0,283,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,09:00,325,0,325,325,0,325,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,10:00,486,0,486,486,0,486,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,11:00,582,0,582,582,0,582,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,12:00,1025,0,1025,1025,0,1025,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,13:00,902,0,902,902,0,902,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,14:00,677,0,677,677,0,677,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,15:00,639,0,639,639,0,639,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,16:00,626,0,626,626,0,626,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,17:00,653,0,653,653,0,653,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,18:00,396,0,396,396,0,396,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,19:00,244,0,244,244,0,244,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,20:00,157,0,157,157,0,157,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,21:00,96,0,96,96,0,96,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,22:00,61,0,61,61,0,61,No Group
Leeds Originals,Headrow,2020,August,32,Tuesday,04-Aug-20,23:00,18,0,18,18,0,18,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,00:00,36,0,36,36,0,36,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,01:00,13,0,13,13,0,13,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,02:00,7,0,7,7,0,7,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,03:00,22,0,22,22,0,22,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,04:00,13,0,13,13,0,13,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,05:00,17,0,17,17,0,17,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,06:00,64,0,64,64,0,64,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,07:00,169,0,169,169,0,169,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,08:00,324,0,324,324,0,324,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,09:00,370,0,370,370,0,370,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,10:00,510,0,510,510,0,510,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,11:00,649,0,649,649,0,649,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,12:00,1023,0,1023,1023,0,1023,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,13:00,1001,0,1001,1001,0,1001,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,14:00,803,0,803,803,0,803,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,15:00,721,0,721,721,0,721,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,16:00,803,0,803,803,0,803,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,17:00,783,0,783,783,0,783,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,18:00,466,0,466,466,0,466,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,19:00,308,0,308,308,0,308,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,20:00,207,0,207,207,0,207,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,21:00,143,0,143,143,0,143,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,22:00,115,0,115,115,0,115,No Group
Leeds Originals,Headrow,2020,August,32,Wednesday,05-Aug-20,23:00,62,0,62,62,0,62,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,00:00,30,0,30,30,0,30,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,01:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,02:00,7,0,7,7,0,7,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,03:00,8,0,8,8,0,8,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,04:00,4,0,4,4,0,4,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,05:00,16,0,16,16,0,16,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,06:00,56,0,56,56,0,56,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,07:00,166,0,166,166,0,166,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,08:00,295,0,295,295,0,295,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,09:00,332,0,332,332,0,332,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,10:00,496,0,496,496,0,496,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,11:00,659,0,659,659,0,659,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,12:00,1017,0,1017,1017,0,1017,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,13:00,950,0,950,950,0,950,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,14:00,730,0,730,730,0,730,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,15:00,694,0,694,694,0,694,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,16:00,708,0,708,708,0,708,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,17:00,716,0,716,716,0,716,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,18:00,478,0,478,478,0,478,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,19:00,272,0,272,272,0,272,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,20:00,194,0,194,194,0,194,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,21:00,145,0,145,145,0,145,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,22:00,128,0,128,128,0,128,No Group
Leeds Originals,Headrow,2020,August,32,Thursday,06-Aug-20,23:00,97,0,97,97,0,97,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,00:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,01:00,24,0,24,24,0,24,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,02:00,14,0,14,14,0,14,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,03:00,18,0,18,18,0,18,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,04:00,13,0,13,13,0,13,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,05:00,27,0,27,27,0,27,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,06:00,85,0,85,85,0,85,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,07:00,203,0,203,203,0,203,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,08:00,373,0,373,373,0,373,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,09:00,514,0,514,514,0,514,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,10:00,772,0,772,772,0,772,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,11:00,634,0,634,634,0,634,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,12:00,893,0,893,893,0,893,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,13:00,1000,0,1000,1000,0,1000,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,14:00,767,0,767,767,0,767,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,15:00,792,0,792,792,0,792,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,16:00,794,0,794,794,0,794,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,17:00,756,0,756,756,0,756,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,18:00,433,0,433,433,0,433,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,19:00,320,0,320,320,0,320,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,20:00,201,0,201,201,0,201,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,21:00,197,0,197,197,0,197,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,22:00,184,0,184,184,0,184,No Group
Leeds Originals,Headrow,2020,August,32,Friday,07-Aug-20,23:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,00:00,76,0,76,76,0,76,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,01:00,60,0,60,60,0,60,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,02:00,42,0,42,42,0,42,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,03:00,35,0,35,35,0,35,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,04:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,05:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,06:00,24,0,24,24,0,24,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,07:00,70,0,70,70,0,70,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,08:00,214,0,214,214,0,214,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,09:00,384,0,384,384,0,384,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,10:00,585,0,585,585,0,585,No Group
Leeds Originals,Headrow,2020,August,32,Saturday,08-Aug-20,11:00,845,0,845,845,0,845,No Group
